"","subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"162","subj001",4,12,"ink_naming_incong","blue","blue",3238,"214.162.38.129",23.3202789444476,111.113939741626,"Chrome","Windows","144x124","Desktop","Agent3871",8943,0,0
"163","subj001",4,13,"ink_naming_incong","yellow","yellow",1166,"199.240.22.122",-11.3436589250341,126.757673704997,"Chrome","Windows","300x60","Desktop","Agent1297",7715,0,0
"164","subj001",4,14,"ink_naming_incong","green","green",1155,"199.12.154.172",-37.8761129966006,105.4303240031,"Chrome","Windows","406x392","Desktop","Agent2393",5019,0,0
"165","subj001",4,15,"word_reading_cong","yellow","yellow",710,"218.79.3.119",-83.400632799603,-29.8860166501254,"Chrome","Windows","415x46","Desktop","Agent8098",9668,0,0
"166","subj001",4,16,"word_reading_incong","blue","blue",727,"197.123.33.241",8.70860415045172,-120.049811359495,"Chrome","Windows","83x485","Desktop","Agent4265",5558,0,0
"167","subj001",4,17,"word_reading_cong","yellow","yellow",515,"196.27.153.29",-32.332668453455,80.9427078813314,"Chrome","Windows","256x185","Desktop","Agent3875",9026,0,0
"168","subj001",4,18,"word_reading_cong","yellow","yellow",533,"220.96.46.126",-3.41656896751374,-145.923106949776,"Chrome","Windows","171x590","Desktop","Agent2298",7093,0,0
"169","subj001",4,19,"ink_naming_incong","blue","blue",1142,"200.228.191.254",55.6752373091877,-159.525341475382,"Chrome","Windows","896x59","Desktop","Agent5112",7790,0,0
"170","subj001",4,20,"ink_naming_cong","red","red",942,"200.112.64.0",-50.6159591954201,-172.050268007442,"Chrome","Windows","113x314","Desktop","Agent1364",8161,0,0
"171","subj001",4,21,"ink_naming_incong","blue","blue",1155,"196.7.198.110",-73.9122630888596,54.8235540557653,"Chrome","Windows","384x367","Desktop","Agent4373",5106,0,0
"172","subj001",4,22,"word_reading_incong","green","green",509,"207.250.144.252",53.4848036477342,69.5509015023708,"Chrome","Windows","299x660","Desktop","Agent5808",4907,0,0
"173","subj001",4,23,"word_reading_incong","yellow","yellow",570,"219.50.126.7",-58.6067273514345,-113.364280248061,"Chrome","Windows","465x90","Desktop","Agent2636",6524,0,0
"174","subj001",4,24,"word_reading_incong","red","red",610,"201.67.222.61",54.2357070883736,106.630680933595,"Chrome","Windows","123x530","Desktop","Agent6618",1696,0,0
"175","subj001",4,25,"ink_naming_cong","red","red",1099,"192.107.170.170",-83.3504013950005,104.687710516155,"Chrome","Windows","246x742","Desktop","Agent9883",1401,0,0
"176","subj001",4,26,"word_reading_cong","yellow","yellow",590,"201.42.163.172",62.4807551130652,47.342976545915,"Chrome","Windows","607x243","Desktop","Agent6324",6308,0,0
"177","subj001",4,27,"word_reading_cong","green","green",620,"193.183.227.249",57.8950579231605,163.919811537489,"Chrome","Windows","291x300","Desktop","Agent6411",6251,0,0
"178","subj001",4,28,"word_reading_incong","yellow","yellow",728,"194.10.165.233",71.5680752322078,-127.882239539176,"Chrome","Windows","106x385","Desktop","Agent3768",5997,0,0
"179","subj001",4,29,"word_reading_incong","blue","blue",688,"204.9.83.211",-22.62656070292,-158.020807374269,"Chrome","Windows","108x461","Desktop","Agent5513",6118,0,0
"180","subj001",4,30,"ink_naming_incong","red","red",1165,"222.242.248.44",-34.8657574597746,158.949493411928,"Chrome","Windows","153x319","Desktop","Agent7800",9596,0,0
"181","subj001",4,31,"word_reading_incong","red","red",951,"198.198.59.104",75.4135305108503,124.826953858137,"Chrome","Windows","590x483","Desktop","Agent7665",2437,0,0
"182","subj001",4,32,"ink_naming_cong","yellow","yellow",888,"204.84.16.100",-32.1927736932412,-51.9708145502955,"Chrome","Windows","655x577","Desktop","Agent7384",7632,0,0
"183","subj001",4,33,"word_reading_cong","green","green",669,"213.112.191.226",76.557141453959,-35.5397409293801,"Chrome","Windows","370x402","Desktop","Agent3746",1087,0,0
"184","subj001",4,34,"ink_naming_cong","green","green",948,"219.191.238.232",18.546803612262,166.457975283265,"Chrome","Windows","791x496","Desktop","Agent2055",7950,0,0
"185","subj001",4,35,"word_reading_cong","yellow","yellow",851,"206.173.104.115",14.6096132649109,-144.941717516631,"Chrome","Windows","930x65","Desktop","Agent6700",6723,0,0
"186","subj001",4,36,"ink_naming_incong","green","green",1073,"197.116.237.64",42.4222560692579,75.3555377572775,"Chrome","Windows","970x260","Desktop","Agent1354",564,0,0
"187","subj001",4,37,"ink_naming_incong","red","red",1142,"220.202.231.136",-18.0578341009095,19.3443463928998,"Chrome","Windows","640x267","Desktop","Agent3521",1410,0,0
"188","subj001",4,38,"ink_naming_cong","blue","blue",1079,"206.1.237.30",-23.9275735616684,137.893621651456,"Chrome","Windows","970x384","Desktop","Agent9324",9769,0,0
"189","subj001",4,39,"word_reading_cong","blue","blue",594,"193.76.58.5",-12.3819531826302,83.8736309297383,"Chrome","Windows","440x511","Desktop","Agent1512",2553,0,0
"190","subj001",4,40,"ink_naming_incong","green","green",1316,"208.58.153.105",-29.5160673558712,46.6299068368971,"Chrome","Windows","850x34","Desktop","Agent8345",462,0,0
"191","subj001",4,41,"word_reading_incong","green","green",788,"194.124.80.69",35.6556226266548,-124.01972528547,"Chrome","Windows","299x688","Desktop","Agent2169",2836,0,0
"192","subj001",4,42,"ink_naming_cong","yellow","yellow",893,"216.152.240.186",-41.7243281006813,-9.27883822470903,"Chrome","Windows","364x543","Desktop","Agent3377",3653,0,0
"193","subj001",4,43,"word_reading_cong","green","green",745,"209.150.31.202",63.6286323610693,-23.3325293473899,"Chrome","Windows","261x172","Desktop","Agent8886",1731,0,0
"194","subj001",4,44,"word_reading_incong","yellow","yellow",699,"201.19.217.223",77.5542073510587,-123.970306087285,"Chrome","Windows","933x319","Desktop","Agent5432",5956,0,0
"195","subj001",4,45,"word_reading_incong","green","green",751,"203.195.70.131",-6.35543424636126,119.92941537872,"Chrome","Windows","713x582","Desktop","Agent4539",2834,0,0
"196","subj001",4,46,"word_reading_cong","blue","blue",691,"199.34.68.253",-88.9077651361004,-76.2312019709498,"Chrome","Windows","413x708","Desktop","Agent2494",2226,0,0
"197","subj001",4,47,"word_reading_cong","red","red",807,"199.201.112.10",79.3459590571001,48.9191790204495,"Chrome","Windows","387x592","Desktop","Agent9454",9605,0,0
"198","subj001",4,48,"word_reading_incong","green","green",585,"219.179.156.139",-11.9776270212606,-6.76309070549905,"Chrome","Windows","555x277","Desktop","Agent8437",7241,0,0
"199","subj001",4,49,"ink_naming_cong","yellow","yellow",948,"200.0.87.88",59.9762250110507,23.785268291831,"Chrome","Windows","794x55","Desktop","Agent1276",1504,0,0
"200","subj001",4,50,"word_reading_incong","yellow","yellow",695,"195.83.127.90",2.74338479619473,39.9803914222866,"Chrome","Windows","476x574","Desktop","Agent6034",932,0,0
"201","subj001",5,1,"ink_naming_incong","yellow","yellow",1050,"211.82.20.143",-3.59312474727631,-141.821922194213,"Chrome","Windows","757x752","Desktop","Agent7571",3968,0,0
"202","subj001",5,2,"ink_naming_incong","blue","blue",1046,"206.166.47.20",-63.9609971176833,-4.77004000917077,"Chrome","Windows","846x567","Desktop","Agent3796",7508,0,0
"203","subj001",5,3,"word_reading_incong","yellow","yellow",718,"208.121.84.250",-79.5697640441358,-121.55114508234,"Chrome","Windows","369x381","Desktop","Agent9030",7801,0,0
"204","subj001",5,4,"ink_naming_cong","red","red",987,"218.251.164.30",27.0070289634168,-25.4259039647877,"Chrome","Windows","1005x154","Desktop","Agent1416",7592,0,0
"205","subj001",5,5,"word_reading_incong","green",NA,NA,"193.38.138.145",-22.7603191137314,61.3711826596409,"Chrome","Windows","652x442","Desktop","Agent5603",5294,0,0
"206","subj001",5,6,"word_reading_incong","green","green",824,"218.95.240.161",-85.5744208395481,26.2049267627299,"Chrome","Windows","14x271","Desktop","Agent9249",1532,0,0
"207","subj001",5,7,"ink_naming_incong","green","green",1175,"198.95.185.145",-76.5299764601514,-83.9247063919902,"Chrome","Windows","789x142","Desktop","Agent7484",4585,0,0
"208","subj001",5,8,"word_reading_cong","blue","blue",942,"218.230.223.71",59.4365899544209,-71.9964359980077,"Chrome","Windows","458x464","Desktop","Agent6476",5161,0,0
"209","subj001",5,9,"word_reading_incong","red","red",789,"204.62.214.156",42.1729749580845,-176.150641813874,"Chrome","Windows","789x508","Desktop","Agent4745",1519,0,0
"210","subj001",5,10,"word_reading_incong","blue","blue",675,"199.36.10.36",-81.3383755786344,-73.439681539312,"Chrome","Windows","325x442","Desktop","Agent6515",4815,0,0
"211","subj001",5,11,"word_reading_incong","green","green",1000,"216.169.86.190",40.5137164983898,73.3700993377715,"Chrome","Windows","600x29","Desktop","Agent6011",995,0,0
"212","subj001",5,12,"word_reading_cong","red","red",983,"223.58.227.168",-87.5147908553481,-153.814632827416,"Chrome","Windows","594x210","Desktop","Agent8166",7054,0,0
"213","subj001",5,13,"ink_naming_cong","blue","blue",878,"212.175.149.98",19.9721721047536,170.871692039073,"Chrome","Windows","842x77","Desktop","Agent4898",3519,0,0
"214","subj001",5,14,"word_reading_incong","red","red",767,"223.30.91.229",-49.938551383093,108.467760588974,"Chrome","Windows","886x528","Desktop","Agent3935",4227,0,0
"215","subj001",5,15,"word_reading_incong","blue","blue",699,"212.85.241.237",21.6884357202798,140.760948183015,"Chrome","Windows","520x764","Desktop","Agent7821",5475,0,0
"216","subj001",5,16,"word_reading_incong","blue",NA,NA,"213.186.16.100",11.5881714457646,6.73791624605656,"Chrome","Windows","288x367","Desktop","Agent3040",8794,0,0
"217","subj001",5,17,"ink_naming_incong","yellow","yellow",1173,"217.180.78.33",1.34452315047383,-56.3734364323318,"Chrome","Windows","375x469","Desktop","Agent2315",7238,0,0
"218","subj001",5,18,"ink_naming_cong","green","green",874,"208.84.33.190",-43.6787608545274,-11.9960621371865,"Chrome","Windows","969x688","Desktop","Agent2001",2911,0,0
"219","subj001",5,19,"ink_naming_incong","blue","blue",1179,"203.91.96.90",-25.3966340236366,-140.889232121408,"Chrome","Windows","837x678","Desktop","Agent6767",7301,0,0
"220","subj001",5,20,"word_reading_cong","blue","blue",875,"204.174.72.232",-38.1630713073537,-97.4262989871204,"Chrome","Windows","701x654","Desktop","Agent8309",7792,0,0
"221","subj001",5,21,"word_reading_incong","blue","blue",704,"207.141.34.3",-55.7976786838844,-45.0452683959156,"Chrome","Windows","552x442","Desktop","Agent9888",5273,0,0
"222","subj001",5,22,"word_reading_cong","blue","blue",684,"201.249.3.93",23.4918401157483,-35.2243128139526,"Chrome","Windows","858x414","Desktop","Agent4389",4319,0,0
"223","subj001",5,23,"ink_naming_cong","blue","blue",1140,"196.88.245.116",-88.0611316440627,59.7375055588782,"Chrome","Windows","368x608","Desktop","Agent6658",7891,0,0
"224","subj001",5,24,"word_reading_cong","yellow","yellow",790,"206.160.117.203",-63.9319583494216,-130.116099212319,"Chrome","Windows","193x63","Desktop","Agent3557",8557,0,0
"225","subj001",5,25,"word_reading_incong","yellow","yellow",555,"197.164.40.0",1.68626981321722,-12.8172960318625,"Chrome","Windows","818x408","Desktop","Agent9573",3865,0,0
"226","subj001",5,26,"ink_naming_incong","green","green",1173,"212.139.120.96",-6.15725818555802,-127.072568647563,"Chrome","Windows","556x364","Desktop","Agent6222",9721,0,0
"227","subj001",5,27,"ink_naming_cong","red","red",1165,"208.83.74.241",3.78800060134381,19.0180241502821,"Chrome","Windows","170x130","Desktop","Agent4477",7191,0,0
"228","subj001",5,28,"ink_naming_cong","red","red",1142,"217.198.210.217",34.3321847822517,-170.101721528918,"Chrome","Windows","144x753","Desktop","Agent5605",5895,0,0
"229","subj001",5,29,"ink_naming_incong","green","green",1192,"196.91.40.159",89.9894441664219,109.793390259147,"Chrome","Windows","224x561","Desktop","Agent6925",1545,0,0
"230","subj001",5,30,"word_reading_cong","green","green",772,"202.96.169.139",80.7965074572712,121.275312239304,"Chrome","Windows","447x92","Desktop","Agent7994",4174,0,0
"231","subj001",5,31,"ink_naming_cong","green","green",880,"222.104.15.74",81.4408928342164,-107.487177662551,"Chrome","Windows","833x178","Desktop","Agent4634",2644,0,0
"232","subj001",5,32,"ink_naming_incong","yellow","yellow",1180,"207.110.107.220",33.1544529553503,18.043134380132,"Chrome","Windows","77x723","Desktop","Agent6092",6147,0,0
"233","subj001",5,33,"ink_naming_incong","green",NA,NA,"203.149.12.217",42.5064690085128,40.6628151331097,"Chrome","Windows","915x630","Desktop","Agent4432",3315,0,0
"234","subj001",5,34,"ink_naming_cong","blue","blue",108,"220.22.151.139",82.225018828176,-132.463808432221,"Chrome","Windows","723x270","Desktop","Agent7491",194,0,0
"235","subj001",5,35,"word_reading_incong","red","red",814,"202.121.85.219",-52.6931601762772,71.0276027396321,"Chrome","Windows","307x546","Desktop","Agent3382",3108,0,0
"236","subj001",5,36,"word_reading_incong","red","red",606,"215.214.123.127",31.4609849732369,135.988108618185,"Chrome","Windows","412x682","Desktop","Agent8427",1877,0,0
"237","subj001",5,37,"word_reading_incong","green","green",747,"199.250.204.222",-72.4173758039251,162.14244489558,"Chrome","Windows","730x666","Desktop","Agent7824",6230,0,0
"238","subj001",5,38,"ink_naming_incong","blue","blue",1193,"192.214.174.10",-0.232744622044265,84.1969682928175,"Chrome","Windows","214x265","Desktop","Agent6735",9654,0,0
"239","subj001",5,39,"word_reading_incong","yellow","yellow",725,"214.232.246.254",46.4491139631718,-179.383217906579,"Chrome","Windows","610x30","Desktop","Agent2754",4844,0,0
"240","subj001",5,40,"ink_naming_cong","yellow","yellow",1182,"194.19.3.14",-87.8366550989449,97.585963178426,"Chrome","Windows","173x219","Desktop","Agent5681",4561,0,0
"241","subj001",5,41,"ink_naming_cong","blue","blue",898,"205.107.199.249",-61.2222760543227,-56.0875542741269,"Chrome","Windows","268x400","Desktop","Agent1618",1176,0,0
"242","subj001",5,42,"ink_naming_incong","yellow","yellow",1211,"221.9.125.155",-70.1366496831179,-32.1516214404255,"Chrome","Windows","301x385","Desktop","Agent6770",7483,0,0
"243","subj001",5,43,"ink_naming_cong","green","green",991,"201.194.137.125",54.5382320601493,-178.872070005164,"Chrome","Windows","236x316","Desktop","Agent1776",175,0,0
"244","subj001",5,44,"word_reading_incong","yellow","yellow",694,"219.136.126.61",-22.5220631808043,-58.9700419083238,"Chrome","Windows","410x77","Desktop","Agent8963",1151,0,0
"245","subj001",5,45,"word_reading_cong","yellow","yellow",746,"211.26.36.186",23.5149507829919,-63.2212576176971,"Chrome","Windows","424x743","Desktop","Agent8314",1107,0,0
"246","subj001",5,46,"ink_naming_cong","red","red",898,"214.74.17.150",47.1332422178239,-14.0597506519407,"Chrome","Windows","301x193","Desktop","Agent6633",3805,0,0
"247","subj001",5,47,"ink_naming_cong","green","green",869,"206.102.77.196",-45.2484374307096,117.116899620742,"Chrome","Windows","345x396","Desktop","Agent8381",4599,0,0
"248","subj001",5,48,"word_reading_incong","yellow","yellow",671,"198.16.101.154",-22.7642701752484,56.5731169190258,"Chrome","Windows","413x63","Desktop","Agent2250",6809,0,0
"249","subj001",5,49,"word_reading_incong","green","green",895,"220.67.248.182",-28.8944651652128,-48.0176227726042,"Chrome","Windows","466x465","Desktop","Agent5332",3845,0,0
"250","subj001",5,50,"ink_naming_incong","yellow","green",1156,"214.250.149.84",37.1985033061355,103.723151609302,"Chrome","Windows","911x24","Desktop","Agent1054",1873,0,0
"251","subj001",6,1,"ink_naming_cong","red","red",1033,"213.232.92.19",12.8993324004114,-42.6090734358877,"Chrome","Windows","515x632","Desktop","Agent4931",7359,0,0
"252","subj001",6,2,"word_reading_incong","red","red",701,"216.238.146.209",-64.1327243763953,159.848186820745,"Chrome","Windows","119x612","Desktop","Agent9672",3447,0,0
"253","subj001",6,3,"ink_naming_incong","green","green",1197,"207.91.254.244",-36.6016631014645,97.8538983408362,"Chrome","Windows","328x435","Desktop","Agent4696",9903,0,0
"254","subj001",6,4,"ink_naming_cong","green","green",905,"222.62.119.162",-19.4413552293554,-70.0734829902649,"Chrome","Windows","741x570","Desktop","Agent5258",1190,0,0
"255","subj001",6,5,"ink_naming_cong","yellow","yellow",4679,"203.123.210.114",3.99653790984303,-93.2538311742246,"Chrome","Windows","620x423","Desktop","Agent8061",7498,0,0
"256","subj001",6,6,"ink_naming_cong","blue","blue",1058,"211.222.177.213",15.461672572419,-124.229395911098,"Chrome","Windows","885x455","Desktop","Agent5400",8149,0,0
"257","subj001",6,7,"word_reading_cong","blue","blue",619,"200.160.37.240",-34.3662869324908,139.733599517494,"Chrome","Windows","825x520","Desktop","Agent2913",7847,0,0
"258","subj001",6,8,"word_reading_cong","yellow","yellow",705,"219.244.167.154",-25.2624099561945,14.4607214536518,"Chrome","Windows","376x18","Desktop","Agent3329",3756,0,0
"259","subj001",6,9,"ink_naming_incong","green","green",1222,"194.42.134.206",77.2755431849509,146.331986244768,"Chrome","Windows","644x315","Desktop","Agent3111",1661,0,0
"260","subj001",6,10,"ink_naming_cong","blue","blue",1056,"210.224.94.66",8.08524117339402,179.548156326637,"Chrome","Windows","438x511","Desktop","Agent5522",5102,0,0
"261","subj001",6,11,"word_reading_incong","green","green",868,"204.93.235.4",16.024594148621,19.8746127448976,"Chrome","Windows","775x629","Desktop","Agent7488",1095,0,0
"262","subj001",6,12,"ink_naming_incong","green","green",1089,"220.22.35.17",-44.7857036115602,-59.7234930284321,"Chrome","Windows","232x70","Desktop","Agent8786",8399,0,0
"263","subj001",6,13,"word_reading_incong","blue","blue",832,"199.100.11.183",-20.0219048280269,60.7308449037373,"Chrome","Windows","59x730","Desktop","Agent2886",7603,0,0
